t,at_risk,events,censored,S,S_lo,S_hi
8.678055555555556,37,0,1,0.9942196531791907,0.9829229650269917,1
8.691944444444445,36,0,1,0.9942196531791907,0.9829229650269917,1
8.692222222222222,35,0,1,0.9942196531791907,0.9829229650269917,1
8.758333333333333,34,0,1,0.9942196531791907,0.9829229650269917,1
8.84,33,0,1,0.9942196531791907,0.9829229650269917,1
9.136388888888888,32,0,1,0.9942196531791907,0.9829229650269917,1
9.223333333333333,31,0,1,0.9942196531791907,0.9829229650269917,1
9.581666666666667,30,0,1,0.9942196531791907,0.9829229650269917,1
9.856111111111112,29,0,1,0.9942196531791907,0.9829229650269917,1
9.891388888888889,28,0,1,0.9942196531791907,0.9829229650269917,1
9.92388888888889,27,0,1,0.9942196531791907,0.9829229650269917,1
10.054722222222223,26,0,1,0.9942196531791907,0.9829229650269917,1
10.075555555555555,25,0,1,0.9942196531791907,0.9829229650269917,1
10.1,24,0,1,0.9942196531791907,0.9829229650269917,1
10.158055555555556,23,0,1,0.9942196531791907,0.9829229650269917,1
10.270555555555555,22,0,1,0.9942196531791907,0.9829229650269917,1
10.41,21,0,1,0.9942196531791907,0.9829229650269917,1
10.442777777777778,20,0,1,0.9942196531791907,0.9829229650269917,1
10.4875,19,0,1,0.9942196531791907,0.9829229650269917,1
10.505277777777778,18,0,1,0.9942196531791907,0.9829229650269917,1
10.648888888888889,17,0,1,0.9942196531791907,0.9829229650269917,1
10.668611111111112,16,0,1,0.9942196531791907,0.9829229650269917,1
10.679722222222223,15,0,1,0.9942196531791907,0.9829229650269917,1
10.91388888888889,14,0,1,0.9942196531791907,0.9829229650269917,1
10.921111111111111,13,0,1,0.9942196531791907,0.9829229650269917,1
10.961388888888889,12,0,1,0.9942196531791907,0.9829229650269917,1
10.96888888888889,11,0,1,0.9942196531791907,0.9829229650269917,1
11.148333333333333,10,0,1,0.9942196531791907,0.9829229650269917,1
11.165,9,0,1,0.9942196531791907,0.9829229650269917,1
11.177222222222222,8,0,1,0.9942196531791907,0.9829229650269917,1
11.241111111111111,7,0,1,0.9942196531791907,0.9829229650269917,1
11.28138888888889,6,0,1,0.9942196531791907,0.9829229650269917,1
11.497222222222222,5,0,1,0.9942196531791907,0.9829229650269917,1
11.61138888888889,4,0,1,0.9942196531791907,0.9829229650269917,1
11.643611111111111,3,0,1,0.9942196531791907,0.9829229650269917,1
11.766666666666667,2,0,1,0.9942196531791907,0.9829229650269917,1
11.858055555555556,1,0,1,0.9942196531791907,0.9829229650269917,1
